AccountId,recency,frequency,monetary_total,monetary_mean,monetary_std,frequency_recency_ratio,monetary_consistency,fraud_count,risk_score,default_proxy
AccountId_2940,0,4,22000,5500.0,4203.173404306164,4.0,0.0002379154756588394,0,0.0,0
AccountId_2941,5,4,64000,16000.0,2708.01280154532,0.6666666666666666,0.0003692744728016346,0,0.0,0
AccountId_2946,0,190,1417370,7459.8421052631575,12094.591010026137,190.0,8.268158874395516e-05,0,2.0,1
AccountId_2948,55,9,50000,5555.555555555556,7249.6743221870165,0.16071428571428573,0.00013793723075278665,0,1.0,0
AccountId_2949,4,62,335900,5417.741935483871,7240.471957118482,12.4,0.00013811254373808266,0,2.0,1
AccountId_2950,41,1,300,300.0,,0.023809523809523808,,0,1.0,0
AccountId_2951,67,2,2000,1000.0,0.0,0.029411764705882353,1000000.0,0,1.0,0
AccountId_2952,74,3,3000,1000.0,0.0,0.04,1000000.0,0,1.0,0
AccountId_2953,64,1,80000,80000.0,,0.015384615384615385,,0,1.0,0
AccountId_2954,8,26,97700,3757.6923076923076,3423.0013820532504,2.888888888888889,0.0002921412783970363,0,1.0,0
AccountId_2955,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_2956,37,2,1000,500.0,0.0,0.05263157894736842,1000000.0,0,1.0,0
AccountId_296,26,1,500,500.0,,0.037037037037037035,,0,0.0,0
AccountId_2960,23,19,312525,16448.684210526317,4348.277386284157,0.7916666666666666,0.00022997612869048793,0,2.0,1
AccountId_2961,63,3,4000,1333.3333333333333,577.3502691896257,0.046875,0.0017320508045688776,0,1.0,0
AccountId_2962,72,4,8000,2000.0,0.0,0.0547945205479452,1000000.0,0,1.0,0
AccountId_2963,11,3,25000,8333.333333333334,2886.7513459481293,0.25,0.0003464101613937754,0,0.0,0
AccountId_2964,1,62,169000,2725.8064516129034,1414.2060836988396,31.0,0.0007071105200434444,0,1.0,0
AccountId_2965,0,33,48600,1472.7272727272727,579.4786057702687,33.0,0.0017256892460163673,0,1.0,0
AccountId_2966,3,83,246840,2973.975903614458,3398.610526613398,20.75,0.00029423789277267635,0,1.0,0
AccountId_2967,24,4,2500,625.0,250.0,0.16,0.003999999984,0,0.0,0
AccountId_297,64,116,1005110,8664.741379310344,29675.15502208383,1.7846153846153847,3.3698223285509916e-05,0,3.0,1
AccountId_2972,0,9,38600,4288.888888888889,2975.081698224624,9.0,0.00033612522313609857,0,0.0,0
AccountId_2973,85,11,45100,4100.0,2503.9968051097826,0.12790697674418605,0.0003993615317559463,0,1.0,0
AccountId_2974,4,34,47725,1403.6764705882354,891.0117749311473,6.8,0.0011223196224931541,0,1.0,0
AccountId_2975,78,1,500,500.0,,0.012658227848101266,,0,1.0,0
AccountId_2976,2,8,53900,6737.5,11557.920907943855,2.6666666666666665,8.652075125606466e-05,0,0.0,0
AccountId_2977,8,2,3000,1500.0,707.1067811865476,0.2222222222222222,0.001414213560373095,0,0.0,0
AccountId_2978,10,18,67120,3728.8888888888887,4671.617541870946,1.6363636363636365,0.0002140586190592668,0,1.0,0
AccountId_2979,56,3,8000,2666.6666666666665,2081.6659994661327,0.05263157894736842,0.0004803844611844922,0,1.0,0
AccountId_2980,8,104,248900,2393.269230769231,5312.181721784154,11.555555555555555,0.0001882465721590361,0,1.0,0
AccountId_2982,47,7,30000,4285.714285714285,4151.87851918806,0.14583333333333334,0.0002408548311656057,0,1.0,0
AccountId_2983,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_2985,47,3,6000,2000.0,1732.0508075688772,0.0625,0.0005773502688562924,0,1.0,0
AccountId_2987,67,3,30000,10000.0,0.0,0.04411764705882353,1000000.0,0,1.0,0
AccountId_2988,76,4,10700,2675.0,1556.4382416273381,0.05194805194805195,0.0006424925657904387,0,1.0,0
AccountId_2989,82,1,1000,1000.0,,0.012048192771084338,,0,1.0,0
AccountId_299,45,87,188213,2163.367816091954,2848.949688614118,1.891304347826087,0.0003510065494120562,0,2.0,1
AccountId_2990,4,294,1464359,4980.812925170068,8914.31579910925,58.8,0.00011217910857362092,0,2.0,1
AccountId_2991,83,2,4000,2000.0,0.0,0.023809523809523808,1000000.0,0,1.0,0
AccountId_2992,47,3,25000,8333.333333333334,2886.7513459481293,0.0625,0.0003464101613937754,0,1.0,0
AccountId_2993,5,3,26000,8666.666666666666,2309.4010767585028,0.5,0.0004330127017047194,0,0.0,0
AccountId_2994,0,35,109000,3114.285714285714,4355.668575488246,35.0,0.00022958587928337035,0,1.0,0
AccountId_2995,0,16,76000,4750.0,4449.719092257398,16.0,0.00022473328743724227,0,1.0,0
AccountId_2996,19,1,100000,100000.0,,0.05,,0,0.0,0
AccountId_2997,0,81,230025,2839.814814814815,2875.5594503987877,81.0,0.0003477584160235532,0,1.0,0
AccountId_2999,50,2,1000,500.0,0.0,0.0392156862745098,1000000.0,0,1.0,0
AccountId_3,29,1,5000,5000.0,,0.03333333333333333,,0,0.0,0
AccountId_3000,61,1,1000,1000.0,,0.016129032258064516,,0,1.0,0
AccountId_3001,59,1,2000,2000.0,,0.016666666666666666,,0,1.0,0
AccountId_3002,2,71,316200,4453.521126760564,5033.752675288671,23.666666666666668,0.00019865894578223274,0,2.0,1
AccountId_3003,87,7,19900,2842.8571428571427,190.23794624226838,0.07954545454545454,0.005256574802746889,0,1.0,0
AccountId_3005,1,15,89450,5963.333333333333,4405.00797253481,7.5,0.00022701434503818785,0,1.0,0
AccountId_3006,7,5,8200,1640.0,789.3034904268446,0.625,0.0012669397904122707,0,0.0,0
AccountId_3007,60,52,137941,2652.7115384615386,4377.1615806814425,0.8524590163934426,0.0002284585527262761,0,2.0,1
AccountId_3008,54,15,40605,2707.0,2581.51243045069,0.2727272727272727,0.0003873698177149767,0,2.0,1
AccountId_3009,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_301,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_3010,3,3,17000,5666.666666666667,4041.451884327381,0.75,0.00024743582959147224,0,0.0,0
AccountId_3011,69,4,6300,1575.0,1053.169818531972,0.05714285714285714,0.0009495144861295013,0,1.0,0
AccountId_3012,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_3013,3,24,41800,1741.6666666666667,1986.89547364435,6.0,0.0005032977389910246,0,1.0,0
AccountId_3014,0,20,196400,9820.0,1893.6458847530348,20.0,0.0005280818380688615,0,1.0,0
AccountId_3015,13,13,21000,1615.3846153846155,1043.9078454267838,0.9285714285714286,0.0009579389631210484,0,0.0,0
AccountId_3016,75,4,18350,4587.5,4224.605504265063,0.05263157894736842,0.00023670849236779971,0,1.0,0
AccountId_3017,0,87,208300,2394.2528735632186,2505.359665116065,87.0,0.00039914428795377333,0,1.0,0
AccountId_3018,89,2,2000,1000.0,0.0,0.022222222222222223,1000000.0,0,1.0,0
AccountId_3019,50,17,15735,925.5882352941177,338.2024280707357,0.3333333333333333,0.0029568090411049293,0,2.0,1
AccountId_302,45,1,500,500.0,,0.021739130434782608,,0,1.0,0
AccountId_3020,5,29,27500,948.2758620689655,278.5430072655778,4.833333333333333,0.003590109858534114,0,1.0,0
AccountId_3022,4,14,48940,3495.714285714286,2964.229603599752,2.8,0.0003373557832525008,0,0.0,0
AccountId_3023,63,1,1000,1000.0,,0.015625,,0,1.0,0
AccountId_3024,10,11,11050,1004.5454545454545,313.41230468389836,1.0,0.003190685183269673,0,0.0,0
AccountId_3026,11,5,48194,9638.8,2635.1332414130407,0.4166666666666667,0.00037948745205926716,0,0.0,0
AccountId_3027,1,83,530150,6387.349397590361,6945.668256026488,41.5,0.00014397462749367044,0,2.0,1
AccountId_3028,2,21,22500,1071.4285714285713,712.8413969059717,7.0,0.001402836595822829,0,1.0,0
AccountId_3029,5,69,399820,5794.492753623188,4266.501368814239,11.5,0.00023438408037908105,0,2.0,1
AccountId_3031,69,1,1000,1000.0,,0.014285714285714285,,0,1.0,0
AccountId_3032,72,1,21800,21800.0,,0.0136986301369863,,0,1.0,0
AccountId_3033,81,2,3000,1500.0,707.1067811865476,0.024390243902439025,0.001414213560373095,0,1.0,0
AccountId_3034,22,7,8130,1161.4285714285713,494.04549626623697,0.30434782608695654,0.0020241050784460613,0,0.0,0
AccountId_3035,0,6,3500,583.3333333333334,204.1241452319315,6.0,0.004898979461566357,0,0.0,0
AccountId_3036,57,5,7000,1400.0,961.7692030835673,0.08620689655172414,0.0010397504887389916,0,1.0,0
AccountId_3037,23,66,353000,5348.484848484848,9080.397185895175,2.75,0.00011012734128449793,0,2.0,1
AccountId_3038,15,13,123400,9492.307692307691,4728.5412723272875,0.8125,0.00021148171120780753,0,0.0,0
AccountId_3039,32,4,26000,6500.0,4358.898943540674,0.12121212121212122,0.00022941573381793015,0,1.0,0
AccountId_3040,38,2,1000,500.0,0.0,0.05128205128205128,1000000.0,0,1.0,0
AccountId_3041,7,28,1110600,39664.28571428572,91752.20338169992,3.5,1.0898920822958158e-05,1,4.0,1
AccountId_3042,54,12,131400,10950.0,2862.770431846491,0.21818181818181817,0.00034931197714155744,0,1.0,0
AccountId_3044,5,5,7000,1400.0,821.5838362577492,0.8333333333333334,0.0012171612374188875,0,0.0,0
AccountId_3045,20,18,223690,12427.222222222223,9988.61340289123,0.8571428571428571,0.00010011399576345937,0,1.0,0
AccountId_3047,85,5,22000,4400.0,5116.150896914593,0.05813953488372093,0.00019545944205977435,0,1.0,0
AccountId_3048,0,39,56050,1437.179487179487,2885.4151837692348,39.0,0.0003465705751042467,0,1.0,0
AccountId_3049,25,9,88500,9833.333333333334,9058.835465996719,0.34615384615384615,0.00011038946491999049,0,0.0,0
AccountId_305,25,5,13000,2600.0,1816.590212458495,0.19230769230769232,0.0005504818822601499,0,0.0,0
AccountId_3050,58,11,645286,58662.36363636364,59186.74207501664,0.1864406779661017,1.6895675702434296e-05,0,2.0,1
AccountId_3051,23,28,207360,7405.714285714285,7462.528579793367,1.1666666666666667,0.0001340028368633312,0,1.0,0
AccountId_3052,17,3,4500,1500.0,0.0,0.16666666666666666,1000000.0,0,0.0,0
AccountId_3053,5,2,3000,1500.0,707.1067811865476,0.3333333333333333,0.001414213560373095,0,0.0,0
AccountId_3056,72,9,45000,5000.0,4763.139720814413,0.1232876712328767,0.00020994555238851404,0,1.0,0
AccountId_3057,46,2,2000,1000.0,0.0,0.0425531914893617,1000000.0,0,1.0,0
AccountId_3059,21,1,500,500.0,,0.045454545454545456,,0,0.0,0
AccountId_3060,26,2,3000,1500.0,707.1067811865476,0.07407407407407407,0.001414213560373095,0,0.0,0
AccountId_3061,5,71,86500,1218.3098591549297,857.2897258478405,11.833333333333334,0.0011664667949269488,0,1.0,0
AccountId_3062,34,1,32900,32900.0,,0.02857142857142857,,0,1.0,0
AccountId_3063,4,3,26000,8666.666666666666,2309.4010767585028,0.6,0.0004330127017047194,0,0.0,0
AccountId_3064,33,1,1000,1000.0,,0.029411764705882353,,0,1.0,0
AccountId_3065,6,14,49930,3566.4285714285716,3221.288817903736,2.0,0.00031043475336071187,0,0.0,0
AccountId_3066,35,1,1000,1000.0,,0.027777777777777776,,0,1.0,0
AccountId_3067,21,3,18650,6216.666666666667,9035.531712817643,0.13636363636363635,0.00011067417299534722,0,0.0,0
AccountId_3068,7,3,15000,5000.0,0.0,0.375,1000000.0,0,0.0,0
AccountId_3069,37,2,1000,500.0,0.0,0.05263157894736842,1000000.0,0,1.0,0
AccountId_307,23,25,26200,1048.0,963.5524548945602,1.0416666666666667,0.0010378262168110007,0,1.0,0
AccountId_3070,0,22,107400,4881.818181818182,10744.727892747098,22.0,9.306889945365211e-05,0,1.0,0
AccountId_3071,41,40,232900,5822.5,13773.860183658551,0.9523809523809523,7.260128871598457e-05,0,2.0,1
AccountId_3072,6,7,650100,92871.42857142857,53475.998176306915,1.0,1.8699978197402963e-05,0,1.0,0
AccountId_3074,52,2,3000,1500.0,707.1067811865476,0.03773584905660377,0.001414213560373095,0,1.0,0
AccountId_3075,45,156,718500,4605.7692307692305,12147.503343032366,3.391304347826087,8.232144266017134e-05,0,3.0,1
AccountId_3077,15,1,500,500.0,,0.0625,,0,0.0,0
AccountId_3078,30,23,90500,3934.782608695652,2450.9012619947443,0.7419354838709677,0.00040801317258211574,0,1.0,0
AccountId_3079,2,1,1500,1500.0,,0.3333333333333333,,0,0.0,0
AccountId_3080,4,10,29190,2919.0,1737.1908997638175,2.0,0.0005756419743853796,0,0.0,0
AccountId_3081,40,6,6500,1083.3333333333333,735.9800721939873,0.14634146341463414,0.0013587324391273609,0,1.0,0
AccountId_3082,75,10,30000,3000.0,1563.4719199411431,0.13157894736842105,0.0006396021486577404,0,1.0,0
AccountId_3083,9,24,48795,2033.125,1372.3938245935854,2.4,0.0007286538174036755,0,1.0,0
AccountId_3084,18,2,14860,7430.0,3436.538956566621,0.10526315789473684,0.00029099044484806017,0,0.0,0
AccountId_3085,2,29,140690,4851.379310344828,4060.394706480368,9.666666666666666,0.0002462814755811114,0,1.0,0
AccountId_3086,64,1,1000,1000.0,,0.015384615384615385,,0,1.0,0
AccountId_3087,33,4,4890,1222.5,520.9206593458675,0.11764705882352941,0.0019196781316679697,0,1.0,0
AccountId_3089,1,58,289161,4985.5344827586205,4673.152597609505,29.0,0.0002139883042333241,0,2.0,1
AccountId_309,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_3090,76,1,1000,1000.0,,0.012987012987012988,,0,1.0,0
AccountId_3091,30,17,72000,4235.294117647059,6242.789958871613,0.5483870967741935,0.0001601847902024507,0,1.0,0
AccountId_3092,59,16,21400,1337.5,925.8329582957537,0.26666666666666666,0.0010801084471659579,0,2.0,1
AccountId_3093,15,1,1000,1000.0,,0.0625,,0,0.0,0
AccountId_3094,50,21,24600,1171.4285714285713,672.4156877578462,0.4117647058823529,0.0014871752945671158,0,2.0,1
AccountId_3095,71,1,1000,1000.0,,0.013888888888888888,,0,1.0,0
AccountId_3096,89,1,1000,1000.0,,0.011111111111111112,,0,1.0,0
AccountId_3097,0,25,33500,1340.0,921.0501253098734,25.0,0.0010857172388721492,0,1.0,0
AccountId_3098,1,73,242500,3321.917808219178,4850.808826466825,36.5,0.00020615118747572186,0,1.0,0
AccountId_3099,15,5,24000,4800.0,3033.15017762062,0.3125,0.0003296902365891979,0,0.0,0
AccountId_31,58,6,6000,1000.0,0.0,0.1016949152542373,1000000.0,0,1.0,0
AccountId_310,53,3,25000,8333.333333333334,2886.7513459481293,0.05555555555555555,0.0003464101613937754,0,1.0,0
AccountId_3100,59,1,5235,5235.0,,0.016666666666666666,,0,1.0,0
AccountId_3101,59,2,110000,55000.0,63639.61030678928,0.03333333333333333,1.571348402612081e-05,0,1.0,0
AccountId_3103,0,84,401050,4774.4047619047615,3817.962413489743,84.0,0.00026191981256935615,0,2.0,1
AccountId_3106,66,1,1000,1000.0,,0.014925373134328358,,0,1.0,0
AccountId_3107,52,2,81200,40600.0,41577.878733768994,0.03773584905660377,2.405125106018846e-05,0,1.0,0
AccountId_3108,0,60,294200,4903.333333333333,7782.089751728311,60.0,0.0001285001884807884,0,2.0,1
AccountId_3109,32,3,31000,10333.333333333334,577.3502691896255,0.09090909090909091,0.0017320508045688783,0,1.0,0
AccountId_311,0,14,77200,5514.285714285715,3891.184740065509,14.0,0.000256991139342866,0,0.0,0
AccountId_3110,62,1,80000,80000.0,,0.015873015873015872,,0,1.0,0
AccountId_3113,25,11,285585,25962.272727272728,27134.37389766312,0.4230769230769231,3.685362351586335e-05,0,1.0,0
AccountId_3114,11,9,19000,2111.1111111111113,1691.48192751537,0.75,0.0005911975665490613,0,0.0,0
AccountId_3115,55,4,322000,80500.0,64505.81369148055,0.07142857142857142,1.550247865668843e-05,0,2.0,1
AccountId_3116,9,106,311558,2939.2264150943397,3858.59495840259,10.6,0.0002591616924091006,0,2.0,1
AccountId_3118,58,3,8000,2666.6666666666665,1527.5252316519468,0.05084745762711865,0.0006546536702794056,0,1.0,0
AccountId_3120,4,2,10000,5000.0,0.0,0.4,1000000.0,0,0.0,0
AccountId_3121,22,2,14000,7000.0,0.0,0.08695652173913043,1000000.0,0,0.0,0
AccountId_3122,0,28,401054,14323.357142857143,21249.14921210012,28.0,4.70607077004052e-05,0,2.0,1
AccountId_3123,13,6,39000,6500.0,10634.848376916334,0.42857142857142855,9.403048961906574e-05,0,0.0,0
AccountId_3124,2,95,550230,5791.894736842105,4791.281375878934,31.666666666666668,0.000208712434386687,0,2.0,1
AccountId_3127,37,1,10000,10000.0,,0.02631578947368421,,0,1.0,0
AccountId_3129,0,82,336040,4098.048780487805,7808.009727121609,82.0,0.00012807361092268674,0,2.0,1
AccountId_313,31,6,7000,1166.6666666666667,408.248290463863,0.1875,0.0024494897367831783,0,1.0,0
AccountId_3130,53,21,135900,6471.428571428572,6516.298248019565,0.3888888888888889,0.00015346136131053528,0,2.0,1
AccountId_3131,49,14,63000,4500.0,4057.2821520740285,0.28,0.0002464704110465532,0,1.0,0
AccountId_3132,4,13,47250,3634.6153846153848,2770.031935389359,2.6,0.00036100666814096934,0,0.0,0
AccountId_3133,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_3135,2,16,26500,1656.25,1140.010964859549,5.333333333333333,0.0008771845446644602,0,1.0,0
AccountId_3136,27,3,2000,666.6666666666666,288.6751345948129,0.10714285714285714,0.0034641016031377544,0,0.0,0
AccountId_3138,60,2,28000,14000.0,0.0,0.03278688524590164,1000000.0,0,1.0,0
AccountId_314,14,1,10000,10000.0,,0.06666666666666667,,0,0.0,0
AccountId_3140,31,1,500,500.0,,0.03125,,0,1.0,0
AccountId_3141,24,1,10000,10000.0,,0.04,,0,0.0,0
AccountId_3143,2,4,4000,1000.0,408.24829046386304,1.3333333333333333,0.002449489736783178,0,0.0,0
AccountId_3144,45,2,20500,10250.0,13788.582233137677,0.043478260869565216,7.25237724241298e-05,0,1.0,0
AccountId_3145,19,6,8500,1416.6666666666667,1241.638702145945,0.3,0.0008053872656081805,0,0.0,0
AccountId_3146,82,2,1000,500.0,0.0,0.024096385542168676,1000000.0,0,1.0,0
AccountId_3147,39,1,11200,11200.0,,0.025,,0,1.0,0
AccountId_3148,48,1,1000,1000.0,,0.02040816326530612,,0,1.0,0
AccountId_3149,50,17,1225000,72058.82352941176,91328.02868522571,0.3333333333333333,1.0949541059685898e-05,0,3.0,1
AccountId_315,62,1,500,500.0,,0.015873015873015872,,0,1.0,0
AccountId_3151,15,1,1000,1000.0,,0.0625,,0,0.0,0
AccountId_3152,48,2,8000,4000.0,707.1067811865476,0.04081632653061224,0.001414213560373095,0,1.0,0
AccountId_3153,14,2,8874,4437.0,3446.4384515032325,0.13333333333333333,0.00029015460852744245,0,0.0,0
AccountId_3155,31,22,2686000,122090.90909090909,137423.54033144919,0.6875,7.276773670514109e-06,0,3.0,1
AccountId_3156,0,41,68500,1670.7317073170732,1353.743680029389,41.0,0.000738692275364564,0,1.0,0
AccountId_3157,46,3,25000,8333.333333333334,2886.7513459481293,0.06382978723404255,0.0003464101613937754,0,1.0,0
AccountId_316,0,9,71000,7888.888888888889,3218.8679859713266,9.0,0.00031066822375058403,0,0.0,0
AccountId_3163,58,1,1000,1000.0,,0.01694915254237288,,0,1.0,0
AccountId_3164,0,38,474792,12494.526315789473,24935.90306705492,38.0,4.0102818705655296e-05,0,2.0,1
AccountId_3166,23,2,4000,2000.0,0.0,0.08333333333333333,1000000.0,0,0.0,0
AccountId_3167,79,2,29180,14590.0,0.0,0.025,1000000.0,0,1.0,0
AccountId_3169,5,13,42420,3263.076923076923,2248.6731814390187,2.1666666666666665,0.00044470668650717495,0,0.0,0
AccountId_317,20,1,1000,1000.0,,0.047619047619047616,,0,0.0,0
AccountId_3171,3,17,68482,4028.3529411764707,3279.2691438256575,4.25,0.000304945997365875,0,1.0,0
AccountId_3172,8,9,31500,3500.0,0.0,1.0,1000000.0,0,0.0,0
AccountId_3173,1,49,458772,9362.69387755102,2189.039878996437,24.5,0.0004568212800223757,0,2.0,1
AccountId_3174,5,6,91000,15166.666666666666,5307.2277760302195,1.0,0.00018842228787089533,0,0.0,0
AccountId_3175,0,134,273371,2040.0820895522388,2920.5457725829247,134.0,0.00034240175553667163,0,1.0,0
AccountId_3178,0,46,331000,7195.652173913043,3587.7542664358302,46.0,0.00027872588963978866,0,2.0,1
AccountId_318,0,1070,3781853,3534.4420560747662,9927.894631809218,1070.0,0.00010072629061707092,0,2.0,1
AccountId_3180,56,11,30720,2792.7272727272725,2201.9495494179287,0.19298245614035087,0.0004541430115009677,0,1.0,0
AccountId_3181,46,7,13460,1922.857142857143,1517.3410327028691,0.14893617021276595,0.0006590476219835911,0,1.0,0
AccountId_3182,28,22,75430,3428.6363636363635,7415.247030823622,0.7586206896551724,0.00013485727389908294,0,1.0,0
AccountId_3183,19,19,57700,3036.842105263158,3320.4685958319847,0.95,0.0003011623121369336,0,1.0,0
AccountId_3185,0,155,376050,2426.1290322580644,2042.182238423122,155.0,0.0004896722636675565,0,2.0,1
AccountId_3186,1,2,1000,500.0,0.0,1.0,1000000.0,0,0.0,0
AccountId_3187,50,1,11000,11000.0,,0.0196078431372549,,0,1.0,0
AccountId_3188,5,1,1000,1000.0,,0.16666666666666666,,0,0.0,0
AccountId_3189,71,9,91970,10218.888888888889,10187.625391184694,0.125,9.81583010273559e-05,0,1.0,0
AccountId_319,4,11,41000,3727.2727272727275,1272.0777563426766,2.2,0.0007861154667848001,0,0.0,0
AccountId_3193,11,7,51000,7285.714285714285,3638.419332360584,0.5833333333333334,0.00027484462575025993,0,0.0,0
AccountId_3194,11,3,9000,3000.0,1732.0508075688772,0.25,0.0005773502688562924,0,0.0,0
AccountId_3195,7,1,500,500.0,,0.125,,0,0.0,0
AccountId_3196,32,3,26000,8666.666666666666,2309.4010767585028,0.09090909090909091,0.0004330127017047194,0,1.0,0
AccountId_3197,29,4,47000,11750.0,3500.0,0.13333333333333333,0.00028571428563265306,0,0.0,0
AccountId_3198,0,7,81000,11571.42857142857,3735.288603626359,7.0,0.0002677169305636639,0,0.0,0
AccountId_3199,46,1,1500,1500.0,,0.02127659574468085,,0,1.0,0
AccountId_32,68,3,4000,1333.3333333333333,577.3502691896257,0.043478260869565216,0.0017320508045688776,0,1.0,0
AccountId_3200,27,13,20100,1546.1538461538462,666.6025610204138,0.4642857142857143,0.001500144249324647,0,0.0,0
AccountId_3201,55,2,22000,11000.0,12727.922061357855,0.03571428571428571,7.856742012566578e-05,0,1.0,0
AccountId_3202,65,2,22000,11000.0,0.0,0.030303030303030304,1000000.0,0,1.0,0
AccountId_3203,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_3204,6,11,12040,1094.5454545454545,570.1993271894249,1.5714285714285714,0.0017537726731024694,0,0.0,0
AccountId_3205,38,1,500,500.0,,0.02564102564102564,,0,1.0,0
AccountId_3206,33,1105,2677500,2423.076923076923,7202.951195344832,32.5,0.00013883198327200303,0,3.0,1
AccountId_3207,0,35,430702,12305.771428571428,4741.523818635637,35.0,0.00021090266294957578,0,2.0,1
AccountId_3208,4,33,415900,12603.030303030304,4676.836861630201,6.6,0.00021381973102170833,0,2.0,1
AccountId_3209,9,9,10000,1111.111111111111,333.3333333333333,0.9,0.002999999991,0,0.0,0
AccountId_321,1,1,100000,100000.0,,0.5,,0,0.0,0
AccountId_3210,0,226,858588,3799.0619469026547,4007.896492970813,226.0,0.00024950744149813427,0,2.0,1
AccountId_3211,37,1,2000,2000.0,,0.02631578947368421,,0,1.0,0
AccountId_3213,19,6,51000,8500.0,2345.207879911715,0.3,0.0004264014325294027,0,0.0,0
AccountId_3214,18,7,110200,15742.857142857143,8358.40039378691,0.3684210526315789,0.00011964011686060107,0,0.0,0
AccountId_3215,18,3,26000,8666.666666666666,2309.4010767585028,0.15789473684210525,0.0004330127017047194,0,0.0,0
AccountId_3217,4,7,188500,26928.571428571428,43863.72701468775,1.4,2.2797880345241813e-05,0,0.0,0
AccountId_3218,60,1,80000,80000.0,,0.01639344262295082,,0,1.0,0
AccountId_3219,89,1,500,500.0,,0.011111111111111112,,0,1.0,0
AccountId_322,74,2,21200,10600.0,848.5281374238571,0.02666666666666667,0.0011785113005886904,0,1.0,0
AccountId_3220,6,7,182400,26057.14285714286,17878.465365056472,1.0,5.5933212360529025e-05,0,0.0,0
AccountId_3221,13,1,10000,10000.0,,0.07142857142857142,,0,0.0,0
AccountId_3222,1,23,55000,2391.304347826087,2392.9656464270934,11.5,0.00041789149839037426,0,1.0,0
AccountId_3223,6,10,30690,3069.0,1506.5962372919369,1.4285714285714286,0.0006637478407179107,0,0.0,0
AccountId_3225,38,1,100000,100000.0,,0.02564102564102564,,0,1.0,0
AccountId_3226,5,10,76000,7600.0,3306.5591380365986,1.6666666666666667,0.00030242918936310354,0,0.0,0
AccountId_3227,11,18,84900,4716.666666666667,3261.044581833539,1.5,0.00030665020811555257,0,1.0,0
AccountId_3228,1,34,167556,4928.117647058823,6170.684848612127,17.0,0.00016205656655158095,0,1.0,0
AccountId_323,0,132,953610,7224.318181818182,17739.57873598041,132.0,5.637112441206807e-05,0,2.0,1
AccountId_3230,55,31,222590,7180.322580645161,9386.143661046663,0.5535714285714286,0.00010654002708732763,0,2.0,1
AccountId_3231,46,3,30000,10000.0,0.0,0.06382978723404255,1000000.0,0,1.0,0
AccountId_3232,42,1,500,500.0,,0.023255813953488372,,0,1.0,0
AccountId_3235,11,9,186410,20712.222222222223,5759.695690263891,0.75,0.00017362028370991294,0,0.0,0
AccountId_3236,19,1,1000000,1000000.0,,0.05,,0,1.0,0
AccountId_3237,69,2,14000,7000.0,0.0,0.02857142857142857,1000000.0,0,1.0,0
AccountId_3238,32,3,31000,10333.333333333334,577.3502691896255,0.09090909090909091,0.0017320508045688783,0,1.0,0
AccountId_3239,17,3,7500,2500.0,2291.28784747792,0.16666666666666666,0.0004364357802815086,0,0.0,0
AccountId_324,10,11,13500,1227.2727272727273,937.1135567164836,1.0,0.0010671065334245673,0,0.0,0
AccountId_3240,4,4,36000,9000.0,2000.0,0.8,0.00049999999975,0,0.0,0
AccountId_3242,0,7,86190,12312.857142857143,11536.8608010523,7.0,8.667869164392703e-05,0,0.0,0
AccountId_3243,8,1,10000,10000.0,,0.1111111111111111,,0,0.0,0
AccountId_3244,2,62,109490,1765.967741935484,2524.1206614772714,20.666666666666668,0.0003961775737846703,0,1.0,0
AccountId_3245,56,1,10000,10000.0,,0.017543859649122806,,0,1.0,0
AccountId_325,88,1,15000,15000.0,,0.011235955056179775,,0,1.0,0
AccountId_3250,19,27,102860,3809.6296296296296,6933.686155552737,1.35,0.00014422342999400713,0,1.0,0
AccountId_3252,11,13,96200,7400.0,3536.8630168554732,1.0833333333333333,0.00028273642347798246,0,0.0,0
AccountId_3253,67,1,5000,5000.0,,0.014705882352941176,,0,1.0,0
AccountId_3254,87,1,500,500.0,,0.011363636363636364,,0,1.0,0
AccountId_3255,6,12,12500,1041.6666666666667,334.27896171076077,1.7142857142857142,0.0029915134111064686,0,0.0,0
AccountId_3256,12,3,3000,1000.0,0.0,0.23076923076923078,1000000.0,0,0.0,0
AccountId_3257,19,3,26000,8666.666666666666,2309.4010767585028,0.15,0.0004330127017047194,0,0.0,0
AccountId_3258,89,2,1400,700.0,141.4213562373095,0.022222222222222223,0.0070710677618654755,0,1.0,0
AccountId_3259,26,1,1500,1500.0,,0.037037037037037035,,0,0.0,0
AccountId_326,4,39,272770,6994.102564102564,4371.993082739218,7.8,0.0002287286326502451,0,1.0,0
